,State,District,Year,Civilians,Security Forces,Terrorists/Insurgents/Extremists,Not Specified,Total Fatalities,Funds Released,Annual Allocation,Rural Literacy Rate,Geographical area,Very dense forest,Moderately dense forest,Open forest,Total Forest Cover,Actual Rainfall (mm),Ruggedness Minimum,Ruggedness Maximum,Ruggednness Range,Ruggedness Mean,Ruggednness Std. Dev,Ruggedness Sum,Pollution (μg/m3)
305,Bihar,Sheikhpura,2010,0,0,0,0,0,23.73,19.11,0.501564456,612,0,0,0,0,856.57,1.414213538,186.3276672,184.9134537,8.345617602,11.5608315,5800.204233,65.02276627
306,Bihar,Sheikhpura,2011,0,0,0,0,0,12.74,20.95,0.501564456,612,0,0,0,0,1138.07,1.414213538,186.3276672,184.9134537,8.345617602,11.5608315,5800.204233,60.86382489
307,Bihar,Sheikhpura,2012,0,0,0,0,0,11.72,20.95,0.501564456,612,0,0.5,0,0.5,807.44,1.414213538,186.3276672,184.9134537,8.345617602,11.5608315,5800.204233,61.81013365
308,Bihar,Sheikhpura,2013,0,0,0,0,0,10,25.68,0.501564456,612,0,1,0,1,918.05,1.414213538,186.3276672,184.9134537,8.345617602,11.5608315,5800.204233,63.62785326
309,Bihar,Sheohar,2007,0,0,0,0,0,10.53,11.58,0.42924713,572,0,2,17,19,1851.44,0,13.2287569,13.2287569,3.686393426,1.941800785,1699.42737,64.51151264
310,Bihar,Sheohar,2008,0,0,0,0,0,7.81,11.58,0.42924713,572,0,2,17,19,786.21,0,13.2287569,13.2287569,3.686393426,1.941800785,1699.42737,66.56142975
311,Bihar,Sheohar,2009,4,0,0,0,4,11.58,11.58,0.42924713,572,0,2,17,19,512.86,0,13.2287569,13.2287569,3.686393426,1.941800785,1699.42737,72.85618563
312,Bihar,Sheohar,2010,5,5,0,0,10,11.58,11.58,0.42924713,572,0,2,17,19,772.12,0,13.2287569,13.2287569,3.686393426,1.941800785,1699.42737,72.14560049
313,Bihar,Sheohar,2011,0,0,1,0,1,6.57,11.9,0.42924713,572,0,2,17,19,1292.52,0,13.2287569,13.2287569,3.686393426,1.941800785,1699.42737,66.57767425
314,Bihar,Sheohar,2012,0,0,0,0,0,17.23,11.9,0.42924713,572,0,2.5,21.5,24,832.35,0,13.2287569,13.2287569,3.686393426,1.941800785,1699.42737,72.58870686
315,Bihar,Sheohar,2013,0,0,0,0,0,9.81,14.59,0.42924713,572,0,3,26,29,802.27,0,13.2287569,13.2287569,3.686393426,1.941800785,1699.42737,72.47657776
316,Bihar,Sitamarhi,2007,0,1,0,0,1,10.32,11.36,0.408579631,2071,0,18,64,82,2010.69,0,30.29851532,30.29851532,4.998236403,3.057515128,11031.10774,62.28147857
317,Bihar,Sitamarhi,2008,0,0,0,0,0,7.67,11.36,0.408579631,2071,0,19.25,64.75,84,860.83,0,30.29851532,30.29851532,4.998236403,3.057515128,11031.10774,64.51234164
318,Bihar,Sitamarhi,2009,0,0,0,0,0,8.59,11.36,0.408579631,2071,0,20.5,65.5,86,672.95,0,30.29851532,30.29851532,4.998236403,3.057515128,11031.10774,70.53856624
319,Bihar,Sitamarhi,2010,0,0,0,0,0,14.13,11.36,0.408579631,2071,0,21.75,66.25,88,725.53,0,30.29851532,30.29851532,4.998236403,3.057515128,11031.10774,70.49986151
320,Bihar,Sitamarhi,2011,0,0,0,0,0,9.14,11.63,0.408579631,2071,0,23,67,90,1165.12,0,30.29851532,30.29851532,4.998236403,3.057515128,11031.10774,64.11776901
321,Bihar,Sitamarhi,2012,2,0,0,0,2,1.93,11.63,0.408579631,2071,0,28.5,83,111.5,709.88,0,30.29851532,30.29851532,4.998236403,3.057515128,11031.10774,70.9899235
322,Bihar,Sitamarhi,2013,0,0,0,0,0,9.88,14.26,0.408579631,2071,0,34,99,133,759.39,0,30.29851532,30.29851532,4.998236403,3.057515128,11031.10774,69.90536624
323,Bihar,Siwan,2007,0,0,0,0,0,15.97,17.63,0.574245183,2219,0,1,1,2,1711.2,0,35.34119415,35.34119415,5.327572393,4.169693241,11827.21071,70.38514764
324,Bihar,Siwan,2008,0,0,0,0,0,12.13,17.63,0.574245183,2219,0,1,1,2,1351.21,0,35.34119415,35.34119415,5.327572393,4.169693241,11827.21071,77.045753
325,Bihar,Siwan,2009,0,0,0,0,0,13.28,17.63,0.574245183,2219,0,1,1,2,817.66,0,35.34119415,35.34119415,5.327572393,4.169693241,11827.21071,79.88186199
326,Bihar,Siwan,2010,0,0,0,0,0,21.98,17.63,0.574245183,2219,0,1,1,2,759.62,0,35.34119415,35.34119415,5.327572393,4.169693241,11827.21071,74.38214847
327,Bihar,Siwan,2011,0,0,0,0,0,15.27,19.17,0.574245183,2219,0,1,1,2,995.11,0,35.34119415,35.34119415,5.327572393,4.169693241,11827.21071,75.70898409
328,Bihar,Siwan,2012,0,0,0,0,0,7.98,19.17,0.574245183,2219,0,1.5,3,4.5,882.57,0,35.34119415,35.34119415,5.327572393,4.169693241,11827.21071,73.82103881
329,Bihar,Siwan,2013,0,0,0,0,0,19.94,23.51,0.574245183,2219,0,2,5,7,823.43,0,35.34119415,35.34119415,5.327572393,4.169693241,11827.21071,80.94868865
330,Bihar,Supaul,2007,0,0,0,0,0,0,0,0.456480237,2432,0,8,93,101,1610.97,0,40.47221375,40.47221375,5.001771936,3.874643209,11939.22961,54.89613729
331,Bihar,Supaul,2008,0,0,0,0,0,0,0,0.456480237,2432,0,8,92.75,100.75,1470.8,0,40.47221375,40.47221375,5.001771936,3.874643209,11939.22961,56.58020131
332,Bihar,Supaul,2009,0,0,0,0,0,0,0,0.456480237,2432,0,8,92.5,100.5,1170.01,0,40.47221375,40.47221375,5.001771936,3.874643209,11939.22961,63.35248311
333,Bihar,Supaul,2010,0,0,0,0,0,0,0,0.456480237,2432,0,8,92.25,100.25,1407.93,0,40.47221375,40.47221375,5.001771936,3.874643209,11939.22961,62.21848419
334,Bihar,Supaul,2011,0,0,0,0,0,0,0,0.456480237,2432,0,8,92,100,1403.23,0,40.47221375,40.47221375,5.001771936,3.874643209,11939.22961,56.61541479
335,Bihar,Supaul,2012,0,0,0,0,0,19.28,21.42,0.456480237,2432,0,6.5,109.5,116,931.96,0,40.47221375,40.47221375,5.001771936,3.874643209,11939.22961,65.88758241
336,Bihar,Supaul,2013,0,0,0,0,0,10,26.27,0.456480237,2432,0,5,127,132,1714.61,0,40.47221375,40.47221375,5.001771936,3.874643209,11939.22961,57.85937856
337,Bihar,Vaishali,2007,0,0,0,0,0,14.05,15.51,0.545683216,2036,0,74,12,86,1921.4,0,58.63446045,58.63446045,10.71037378,7.936441317,21613.5343,65.46106315
338,Bihar,Vaishali,2008,0,0,0,2,2,11.41,15.51,0.545683216,2036,0,74,12,86,1330.97,0,58.63446045,58.63446045,10.71037378,7.936441317,21613.5343,73.29739478
339,Bihar,Vaishali,2009,0,0,0,0,0,11.51,15.51,0.545683216,2036,0,74,12,86,846.42,0,58.63446045,58.63446045,10.71037378,7.936441317,21613.5343,75.85061205
340,Bihar,Vaishali,2010,0,0,0,0,0,19.51,15.51,0.545683216,2036,0,74,12,86,644.51,0,58.63446045,58.63446045,10.71037378,7.936441317,21613.5343,73.39539565
341,Bihar,Vaishali,2011,0,0,0,0,0,9.78,16.62,0.545683216,2036,0,74,12,86,1079.57,0,58.63446045,58.63446045,10.71037378,7.936441317,21613.5343,69.17249305
342,Bihar,Vaishali,2012,2,0,0,0,2,7.24,16.62,0.545683216,2036,0,76.5,12.5,89,883.46,0,58.63446045,58.63446045,10.71037378,7.936441317,21613.5343,71.34173432
343,Bihar,Vaishali,2013,1,0,0,0,1,10,20.38,0.545683216,2036,0,79,13,92,718.59,0,58.63446045,58.63446045,10.71037378,7.936441317,21613.5343,75.63833687
344,Bihar,West_Champaran,2007,0,0,0,0,0,15.85,17.5,0.430676729,5228,231,520,162,913,2186.49,0,919.4335327,919.4335327,28.02045103,65.19487342,146939.2452,61.21997112
345,Bihar,West_Champaran,2008,0,0,0,0,0,11.81,17.5,0.430676729,5228,231,521,163,915,1366.65,0,919.4335327,919.4335327,28.02045103,65.19487342,146939.2452,63.47019481
346,Bihar,West_Champaran,2009,0,0,0,0,0,13.46,17.5,0.430676729,5228,231,522,164,917,1037.93,0,919.4335327,919.4335327,28.02045103,65.19487342,146939.2452,66.11835203
347,Bihar,West_Champaran,2010,0,0,0,0,0,21.54,17.5,0.430676729,5228,231,523,165,919,999.2,0,919.4335327,919.4335327,28.02045103,65.19487342,146939.2452,63.99966104
348,Bihar,West_Champaran,2011,0,0,0,0,0,12.4,19.02,0.430676729,5228,231,524,166,921,1187.88,0,919.4335327,919.4335327,28.02045103,65.19487342,146939.2452,64.26278458
349,Bihar,West_Champaran,2012,0,0,0,0,0,25.64,19.02,0.430676729,5228,239,537,133.5,909.5,1085.05,0,919.4335327,919.4335327,28.02045103,65.19487342,146939.2452,64.96029353
350,Bihar,West_Champaran,2013,0,0,0,0,0,15.78,23.33,0.430676729,5228,247,550,101,898,1075.61,0,919.4335327,919.4335327,28.02045103,65.19487342,146939.2452,68.43969515
351,Chhattisgarh,Bastar,2007,6,15,14,1,36,20.67,22.86,0.381387194,14974,1352,4341,2336,8029,3096.23,9.628515482,1411.692749,1402.064234,230.6767909,173.6707647,1044863.314,58.80579966
352,Chhattisgarh,Bastar,2008,2,28,5,0,35,17.96,22.86,0.381387194,14974,1351.25,4339,2334.25,8024.5,2439.49,9.628515482,1411.692749,1402.064234,230.6767909,173.6707647,1044863.314,68.75362815
353,Chhattisgarh,Bastar,2009,2,7,8,0,17,22.86,22.86,0.381387194,14974,1350.5,4337,2332.5,8020,2138.71,9.628515482,1411.692749,1402.064234,230.6767909,173.6707647,1044863.314,64.34127643
354,Chhattisgarh,Bastar,2010,8,28,13,0,49,22.86,22.86,0.381387194,14974,1349.75,4335,2330.75,8015.5,3440.5,9.628515482,1411.692749,1402.064234,230.6767909,173.6707647,1044863.314,58.88815701
355,Chhattisgarh,Bastar,2011,5,13,15,0,33,25.45,25.45,0.381387194,14974,1349,4333,2329,8011,2559.6,9.628515482,1411.692749,1402.064234,230.6767909,173.6707647,1044863.314,60.28236059
356,Chhattisgarh,Bastar,2012,0,0,3,0,3,25.06,30.38,0.381387194,14974,1345.5,4325.5,2330.5,8001.5,3206.81,9.628515482,1411.692749,1402.064234,230.6767909,173.6707647,1044863.314,61.37037444
357,Chhattisgarh,Bastar,2013,2,11,8,0,21,18.04,37.26,0.381387194,14974,1342,4318,2332,7992,3121.72,9.628515482,1411.692749,1402.064234,230.6767909,173.6707647,1044863.314,67.0954798
358,Chhattisgarh,Bilaspur,2007,1,0,0,0,1,18.88,20.87,0.552227866,8270,336,1631,531,2498,1112.55,0,1273.782104,1273.782104,104.6482309,154.1344728,708363.8749,39.73579921
359,Chhattisgarh,Bilaspur,2008,0,0,0,0,0,16.83,20.87,0.552227866,8270,336.5,1629,531.5,2497,1166.92,0,1273.782104,1273.782104,104.6482309,154.1344728,708363.8749,43.17420496
360,Chhattisgarh,Bilaspur,2009,0,0,0,0,0,20.87,20.87,0.552227866,8270,337,1627,532,2496,974.42,0,1273.782104,1273.782104,104.6482309,154.1344728,708363.8749,43.52494749
361,Chhattisgarh,Bilaspur,2010,0,0,0,0,0,20.87,20.87,0.552227866,8270,337.5,1625,532.5,2495,1064.41,0,1273.782104,1273.782104,104.6482309,154.1344728,708363.8749,40.0268535
362,Chhattisgarh,Bilaspur,2011,0,0,0,0,0,23.07,23.07,0.552227866,8270,338,1623,533,2494,1386.8,0,1273.782104,1273.782104,104.6482309,154.1344728,708363.8749,40.79491068
363,Chhattisgarh,Bilaspur,2012,0,0,0,0,0,13.62,23.07,0.552227866,8270,337.5,1622,532,2491.5,1445.83,0,1273.782104,1273.782104,104.6482309,154.1344728,708363.8749,39.8932719
364,Chhattisgarh,Bilaspur,2013,0,0,0,0,0,19.49,28.28,0.552227866,8270,337,1621,531,2489,1380.43,0,1273.782104,1273.782104,104.6482309,154.1344728,708363.8749,45.39810427
365,Chhattisgarh,Dantewada,2007,66,169,57,7,299,21.39,23.66,0.294114811,17634,1081,6175,4094,11350,3416.87,8.916079998,1728.116699,1719.200619,198.155634,219.722225,1736008.321,56.52999933
366,Chhattisgarh,Dantewada,2008,23,19,49,2,93,21.28,23.66,0.294114811,17634,1081.25,6173,4090.25,11344.5,2568.58,8.916079998,1728.116699,1719.200619,198.155634,219.722225,1736008.321,63.55706162
367,Chhattisgarh,Dantewada,2009,43,66,140,1,250,12.75,23.66,0.294114811,17634,1081.5,6171,4086.5,11339,1824.15,8.916079998,1728.116699,1719.200619,198.155634,219.722225,1736008.321,59.85856078
368,Chhattisgarh,Dantewada,2010,53,114,67,1,235,34.57,23.66,0.294114811,17634,1081.75,6169,4082.75,11333.5,3581.45,8.916079998,1728.116699,1719.200619,198.155634,219.722225,1736008.321,54.54701038
369,Chhattisgarh,Dantewada,2011,14,57,55,0,126,26.42,26.42,0.294114811,17634,1082,6167,4079,11328,2450.13,8.916079998,1728.116699,1719.200619,198.155634,219.722225,1736008.321,57.35818983
370,Chhattisgarh,Dantewada,2012,18,15,25,0,58,34.44,34.44,0.294114811,17634,1082,6163,4078,11323,3566.59,8.916079998,1728.116699,1719.200619,198.155634,219.722225,1736008.321,56.67186097
371,Chhattisgarh,Dantewada,2013,17,10,12,0,39,20.87,42.24,0.294114811,17634,1082,6159,4077,11318,3592.91,8.916079998,1728.116699,1719.200619,198.155634,219.722225,1736008.321,63.50422088
372,Chhattisgarh,Dhamtari,2007,0,0,0,0,0,13.05,14.36,0.669896063,16468,189,3848,1432,5469,1490.72,0,457.2023621,457.2023621,35.1792603,38.35903872,139133.9745,38.09425549
373,Chhattisgarh,Dhamtari,2008,0,0,0,0,0,12.77,14.36,0.669896063,16468,189,3845.25,1432.75,5467,1699.18,0,457.2023621,457.2023621,35.1792603,38.35903872,139133.9745,46.18816998
374,Chhattisgarh,Dhamtari,2009,1,12,0,0,13,14.36,14.36,0.669896063,16468,189,3842.5,1433.5,5465,1010.98,0,457.2023621,457.2023621,35.1792603,38.35903872,139133.9745,41.28999613
375,Chhattisgarh,Dhamtari,2010,0,0,0,0,0,14.36,14.36,0.669896063,16468,189,3839.75,1434.25,5463,1293.2,0,457.2023621,457.2023621,35.1792603,38.35903872,139133.9745,38.67747891
376,Chhattisgarh,Dhamtari,2011,0,0,0,0,0,15.24,15.24,0.669896063,16468,189,3837,1435,5461,1194.28,0,457.2023621,457.2023621,35.1792603,38.35903872,139133.9745,38.42698408
377,Chhattisgarh,Dhamtari,2012,0,0,4,0,4,15.24,15.24,0.669896063,16468,189,3836,1435.5,5460.5,1135.16,0,457.2023621,457.2023621,35.1792603,38.35903872,139133.9745,39.70113233
378,Chhattisgarh,Dhamtari,2013,0,1,0,0,1,13.7,18.69,0.669896063,16468,189,3835,1436,5460,1273.7,0,457.2023621,457.2023621,35.1792603,38.35903872,139133.9745,43.90094705
379,Chhattisgarh,Jashpur,2007,0,0,0,0,0,14.16,15.62,0.567011785,5838,111,1499,580,2190,1305.04,5.744562626,664.6405029,658.8959403,102.6067432,91.7292281,603430.2565,34.718836
380,Chhattisgarh,Jashpur,2008,0,0,0,0,0,12.73,15.62,0.567011785,5838,111,1495.5,577,2183.5,1334.45,5.744562626,664.6405029,658.8959403,102.6067432,91.7292281,603430.2565,39.33455268
381,Chhattisgarh,Jashpur,2009,0,0,0,0,0,15.62,15.62,0.567011785,5838,111,1492,574,2177,1271.74,5.744562626,664.6405029,658.8959403,102.6067432,91.7292281,603430.2565,39.52478756
382,Chhattisgarh,Jashpur,2010,0,0,0,0,0,15.62,15.62,0.567011785,5838,111,1488.5,571,2170.5,1285.47,5.744562626,664.6405029,658.8959403,102.6067432,91.7292281,603430.2565,34.25948725
383,Chhattisgarh,Jashpur,2011,0,0,0,0,0,16.76,16.76,0.567011785,5838,111,1485,568,2164,1652.9,5.744562626,664.6405029,658.8959403,102.6067432,91.7292281,603430.2565,37.71295111
384,Chhattisgarh,Jashpur,2012,0,0,0,0,0,5,16.76,0.567011785,5838,111,1485,568,2164,1431.88,5.744562626,664.6405029,658.8959403,102.6067432,91.7292281,603430.2565,35.49494391
385,Chhattisgarh,Jashpur,2013,0,0,0,0,0,18.45,20.56,0.567011785,5838,111,1485,568,2164,1343.73,5.744562626,664.6405029,658.8959403,102.6067432,91.7292281,603430.2565,38.75693294
386,Chhattisgarh,Kabirdham,2007,0,0,0,0,0,12.15,13.39,0.486037182,4223,70,1140,389,1599,897.72,2,506.0276794,504.0276794,83.31001314,93.04004882,353401.0758,40.54153831
387,Chhattisgarh,Kabirdham,2008,0,0,0,0,0,10.67,13.39,0.486037182,4223,70,1136.5,389,1595.5,948.2,2,506.0276794,504.0276794,83.31001314,93.04004882,353401.0758,43.55093594
388,Chhattisgarh,Kabirdham,2009,0,0,0,0,0,13.39,13.39,0.486037182,4223,70,1133,389,1592,838.63,2,506.0276794,504.0276794,83.31001314,93.04004882,353401.0758,43.44956885
389,Chhattisgarh,Kabirdham,2010,0,0,0,0,0,13.39,13.39,0.486037182,4223,70,1129.5,389,1588.5,1019.18,2,506.0276794,504.0276794,83.31001314,93.04004882,353401.0758,40.12091706
390,Chhattisgarh,Kabirdham,2011,0,0,0,0,0,14.07,14.07,0.486037182,4223,70,1126,389,1585,1101.16,2,506.0276794,504.0276794,83.31001314,93.04004882,353401.0758,40.23804867
391,Chhattisgarh,Kabirdham,2012,0,0,0,0,0,14.07,14.07,0.486037182,4223,69.5,1125,387.5,1582,1173.9,2,506.0276794,504.0276794,83.31001314,93.04004882,353401.0758,40.53299495
392,Chhattisgarh,Kabirdham,2013,0,0,0,0,0,11.12,17.27,0.486037182,4223,69,1124,386,1579,1350.01,2,506.0276794,504.0276794,83.31001314,93.04004882,353401.0758,46.69004792
393,Chhattisgarh,Kanker,2007,2,13,1,9,25,12.38,16.06,0.590405844,6506,213,2062,837,3112,1440.57,4.472136021,606.4091187,601.9369826,74.74165505,78.66961308,499647.964,34.23381344
394,Chhattisgarh,Kanker,2008,2,6,7,0,15,14.37,16.06,0.590405844,6506,213.5,2057.5,836.5,3107.5,1022.33,4.472136021,606.4091187,601.9369826,74.74165505,78.66961308,499647.964,41.45245699
395,Chhattisgarh,Kanker,2009,14,5,5,1,25,12.52,16.06,0.590405844,6506,214,2053,836,3103,962.7,4.472136021,606.4091187,601.9369826,74.74165505,78.66961308,499647.964,36.6381463
396,Chhattisgarh,Kanker,2010,7,6,2,0,15,19.6,16.06,0.590405844,6506,214.5,2048.5,835.5,3098.5,1521.6,4.472136021,606.4091187,601.9369826,74.74165505,78.66961308,499647.964,33.79814288
397,Chhattisgarh,Kanker,2011,3,2,1,0,6,17.29,17.29,0.590405844,6506,215,2044,835,3094,1277.23,4.472136021,606.4091187,601.9369826,74.74165505,78.66961308,499647.964,34.27152731
398,Chhattisgarh,Kanker,2012,2,4,9,0,15,15.48,17.29,0.590405844,6506,215,2043,831.5,3089.5,1461.38,4.472136021,606.4091187,601.9369826,74.74165505,78.66961308,499647.964,35.93345058
399,Chhattisgarh,Kanker,2013,1,2,2,0,5,10.82,21.21,0.590405844,6506,215,2042,828,3085,1485.75,4.472136021,606.4091187,601.9369826,74.74165505,78.66961308,499647.964,39.25262941
400,Chhattisgarh,Korba,2007,0,0,0,0,0,19.57,16.74,0.55599395,6599,204,2308,842,3354,1300.95,3.605551243,924.5793457,920.9737945,115.1433239,127.415923,762824.521,37.4100341
401,Chhattisgarh,Korba,2008,0,0,0,0,0,13.32,16.74,0.55599395,6599,203.75,2307.5,841.5,3352.75,1294.01,3.605551243,924.5793457,920.9737945,115.1433239,127.415923,762824.521,41.11879417
402,Chhattisgarh,Korba,2009,0,0,0,0,0,16.74,16.74,0.55599395,6599,203.5,2307,841,3351.5,973.11,3.605551243,924.5793457,920.9737945,115.1433239,127.415923,762824.521,42.36351517
403,Chhattisgarh,Korba,2010,0,0,0,0,0,16.74,16.74,0.55599395,6599,203.25,2306.5,840.5,3350.25,1136.89,3.605551243,924.5793457,920.9737945,115.1433239,127.415923,762824.521,37.97932979
404,Chhattisgarh,Korba,2011,0,0,0,0,0,18.1,18.1,0.55599395,6599,203,2306,840,3349,1522.75,3.605551243,924.5793457,920.9737945,115.1433239,127.415923,762824.521,39.83441171
405,Chhattisgarh,Korba,2012,0,0,0,0,0,18.1,18.1,0.55599395,6599,203,2305.5,838.5,3347,1353.9,3.605551243,924.5793457,920.9737945,115.1433239,127.415923,762824.521,37.69624774
406,Chhattisgarh,Korba,2013,0,0,0,0,0,19.52,22.2,0.55599395,6599,203,2305,837,3345,1201.33,3.605551243,924.5793457,920.9737945,115.1433239,127.415923,762824.521,42.71026326
407,Chhattisgarh,Koriya,2007,0,0,2,0,2,19.29,15.77,0.549263918,6604,79,2607,1430,4116,1085.31,6.164413929,636.0385132,629.8740993,90.36187697,65.3003048,595032.9599,35.51009889
408,Chhattisgarh,Koriya,2008,0,0,0,0,0,12.11,15.77,0.549263918,6604,79,2606.5,1428.25,4113.75,1079.16,6.164413929,636.0385132,629.8740993,90.36187697,65.3003048,595032.9599,39.65420945
409,Chhattisgarh,Koriya,2009,0,0,0,0,0,15.77,15.77,0.549263918,6604,79,2606,1426.5,4111.5,940.5,6.164413929,636.0385132,629.8740993,90.36187697,65.3003048,595032.9599,40.16075549
410,Chhattisgarh,Koriya,2010,0,0,0,0,0,15.77,15.77,0.549263918,6604,79,2605.5,1424.75,4109.25,762.19,6.164413929,636.0385132,629.8740993,90.36187697,65.3003048,595032.9599,35.07717532
411,Chhattisgarh,Koriya,2011,0,0,0,0,0,16.94,16.94,0.549263918,6604,79,2605,1423,4107,1775.29,6.164413929,636.0385132,629.8740993,90.36187697,65.3003048,595032.9599,37.78485145
412,Chhattisgarh,Koriya,2012,0,0,0,0,0,16.94,16.94,0.549263918,6604,79,2604.5,1423.5,4107,1609.92,6.164413929,636.0385132,629.8740993,90.36187697,65.3003048,595032.9599,36.88183517
413,Chhattisgarh,Koriya,2013,0,0,0,0,0,8.24,20.76,0.549263918,6604,79,2604,1424,4107,1311.09,6.164413929,636.0385132,629.8740993,90.36187697,65.3003048,595032.9599,39.61954006
414,Chhattisgarh,Mahasamund,2007,0,0,0,0,0,18.74,15.15,0.604937311,4789,5,536,424,965,1286.3,3.741657496,585.2281494,581.4864919,50.83617968,64.67462186,246606.3076,39.84737305
415,Chhattisgarh,Mahasamund,2008,0,0,0,0,0,12.33,15.15,0.604937311,4789,4.75,535.5,423.5,963.75,1053.37,3.741657496,585.2281494,581.4864919,50.83617968,64.67462186,246606.3076,43.5077972
416,Chhattisgarh,Mahasamund,2009,0,0,0,0,0,15.15,15.15,0.604937311,4789,4.5,535,423,962.5,1399.37,3.741657496,585.2281494,581.4864919,50.83617968,64.67462186,246606.3076,43.88270351
417,Chhattisgarh,Mahasamund,2010,2,0,6,0,8,15.15,15.15,0.604937311,4789,4.25,534.5,422.5,961.25,1052,3.741657496,585.2281494,581.4864919,50.83617968,64.67462186,246606.3076,40.10743864
418,Chhattisgarh,Mahasamund,2011,0,0,0,0,0,16.19,16.19,0.604937311,4789,4,534,422,960,1108.1,3.741657496,585.2281494,581.4864919,50.83617968,64.67462186,246606.3076,40.77112886
419,Chhattisgarh,Mahasamund,2012,0,0,0,0,0,13.99,16.19,0.604937311,4789,4,534,421,959,1291.92,3.741657496,585.2281494,581.4864919,50.83617968,64.67462186,246606.3076,40.12479833
420,Chhattisgarh,Mahasamund,2013,0,0,0,0,0,12.36,19.86,0.604937311,4789,4,534,420,958,1345.1,3.741657496,585.2281494,581.4864919,50.83617968,64.67462186,246606.3076,44.99305425
421,Chhattisgarh,Raigarh,2007,0,0,0,0,0,20.94,17.6,0.615662485,7086,126,1704,732,2562,1377.55,0,1150.327759,1150.327759,132.257078,136.6632362,1851863.607,36.55544332
422,Chhattisgarh,Raigarh,2008,0,0,0,0,0,13.52,17.6,0.615662485,7086,126,1702.25,729.75,2558,1515.48,0,1150.327759,1150.327759,132.257078,136.6632362,1851863.607,40.55794737
423,Chhattisgarh,Raigarh,2009,1,0,0,0,1,17.6,17.6,0.615662485,7086,126,1700.5,727.5,2554,1204.66,0,1150.327759,1150.327759,132.257078,136.6632362,1851863.607,41.73602612
424,Chhattisgarh,Raigarh,2010,0,0,0,0,0,17.6,17.6,0.615662485,7086,126,1698.75,725.25,2550,1205.67,0,1150.327759,1150.327759,132.257078,136.6632362,1851863.607,36.93948964
425,Chhattisgarh,Raigarh,2011,0,0,0,0,0,9.28,19.14,0.615662485,7086,126,1697,723,2546,1398.74,0,1150.327759,1150.327759,132.257078,136.6632362,1851863.607,38.94563892
426,Chhattisgarh,Raigarh,2012,0,0,1,0,1,11.8,19.14,0.615662485,7086,126,1697,722,2545,1450.58,0,1150.327759,1150.327759,132.257078,136.6632362,1851863.607,37.38182899
427,Chhattisgarh,Raigarh,2013,1,0,0,0,1,20.01,23.47,0.615662485,7086,126,1697,721,2544,1363.06,0,1150.327759,1150.327759,132.257078,136.6632362,1851863.607,41.24480314
428,Chhattisgarh,Rajnandangaon,2007,0,0,0,0,0,16.62,18.35,0.634914334,8068,29,1789,717,2535,1113.65,0,527.5291748,527.5291748,54.3795199,59.4095631,441181.0449,42.3426651
429,Chhattisgarh,Rajnandangaon,2008,2,0,0,0,2,15.78,18.35,0.634914334,8068,29,1784.5,717.75,2531.25,888.45,0,527.5291748,527.5291748,54.3795199,59.4095631,441181.0449,45.95316479
430,Chhattisgarh,Rajnandangaon,2009,14,37,0,0,51,18.35,18.35,0.634914334,8068,29,1780,718.5,2527.5,899.62,0,527.5291748,527.5291748,54.3795199,59.4095631,441181.0449,44.47314172
431,Chhattisgarh,Rajnandangaon,2010,8,0,0,0,8,18.35,18.35,0.634914334,8068,29,1775.5,719.25,2523.75,1284.67,0,527.5291748,527.5291748,54.3795199,59.4095631,441181.0449,41.27383777
432,Chhattisgarh,Rajnandangaon,2011,6,1,0,0,7,20.03,20.03,0.634914334,8068,29,1771,720,2520,1112.23,0,527.5291748,527.5291748,54.3795199,59.4095631,441181.0449,40.88168717
433,Chhattisgarh,Rajnandangaon,2012,1,1,0,0,2,17.53,20.03,0.634914334,8068,29,1767.5,722.5,2519,1190.39,0,527.5291748,527.5291748,54.3795199,59.4095631,441181.0449,41.69448722
434,Chhattisgarh,Rajnandangaon,2013,1,0,1,0,2,19.94,24.57,0.634914334,8068,29,1764,725,2518,1494.74,0,527.5291748,527.5291748,54.3795199,59.4095631,441181.0449,48.00447965
435,Chhattisgarh,Surguja,2007,1,0,0,0,1,18.38,25.05,0.476341366,15731,320,4849,1996,7165,1233.65,4.898979664,700.7838745,695.8848948,100.3029986,107.0398409,412145.0214,35.25001494
436,Chhattisgarh,Surguja,2008,0,5,4,0,9,18.77,25.05,0.476341366,15731,320,4845.75,1991.25,7157,1139.27,4.898979664,700.7838745,695.8848948,100.3029986,107.0398409,412145.0214,39.71306626
437,Chhattisgarh,Surguja,2009,0,0,1,0,1,11.62,25.05,0.476341366,15731,320,4842.5,1986.5,7149,818.3,4.898979664,700.7838745,695.8848948,100.3029986,107.0398409,412145.0214,40.4789891
438,Chhattisgarh,Surguja,2010,0,0,0,0,0,38.48,25.05,0.476341366,15731,320,4839.25,1981.75,7141,722.14,4.898979664,700.7838745,695.8848948,100.3029986,107.0398409,412145.0214,35.62129706
439,Chhattisgarh,Surguja,2011,0,0,0,0,0,28.1,28.1,0.476341366,15731,320,4836,1977,7133,1516.24,4.898979664,700.7838745,695.8848948,100.3029986,107.0398409,412145.0214,37.6909176
440,Chhattisgarh,Surguja,2012,0,0,0,0,0,28.1,28.1,0.476341366,15731,320,4834.5,1976,7130.5,1279.38,4.898979664,700.7838745,695.8848948,100.3029986,107.0398409,412145.0214,36.62782266
